# ----------------------------------------
# Toate datele site-ului
# Pages
# 20140311-20140410
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/doku.php?id=self-_defense_for_survivalists,9,6,00:02:52,0,0.00%,22.22%,$0.00
/doku.php?id=sha256_altcoin_cloning_guide&s[]=clone&s[]=fun&s[]=profit,9,5,00:01:06,5,60.00%,55.56%,$0.00
/doku.php?id=sha256_altcoin_cloning_guide&s[=,9,7,00:06:06,6,50.00%,44.44%,$0.00
/doku.php?id=soil,9,5,00:01:55,0,0.00%,11.11%,$0.00
/doku.php?id=spelunky_guide,9,8,00:01:13,5,20.00%,11.11%,$0.00
/doku.php?id=striking_a_miner_chord&do=edit&rev=0,9,1,00:01:04,0,0.00%,0.00%,$0.00
/doku.php?id=talk:wiki:user:gaml2240&do=revisions,9,1,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=team_fortress_2_-_the_phlogistinator&do=edit&rev=0,9,1,00:04:00,0,0.00%,0.00%,$0.00
/doku.php?id=the_dangers_of_pesticides,9,5,00:03:43,4,50.00%,55.56%,$0.00
/doku.php?id=the_key_benefits_of_bitcoin,9,5,00:01:57,0,0.00%,11.11%,$0.00
/doku.php?id=the_planet_known_as_m5,9,6,00:00:57,5,60.00%,66.67%,$0.00
/doku.php?id=there_s_more_to_air_than_breathing,9,6,00:00:54,1,0.00%,0.00%,$0.00
/doku.php?id=this_diet_plus_kettlebell_ab_workouts_equals_six_pack_abs,9,5,00:02:03,0,0.00%,11.11%,$0.00
/doku.php?id=titusville_florida-_a_history,9,7,00:00:22,1,0.00%,22.22%,$0.00
/doku.php?id=ways_to_earn_money_online,9,8,00:00:12,5,100.00%,66.67%,$0.00
/doku.php?id=what_is_prostate_cancer_and_what_to_do_to_prevent_it,9,8,00:00:49,0,0.00%,22.22%,$0.00
/doku.php?id=what_s_your_family_personality,9,7,00:00:22,2,100.00%,33.33%,$0.00
/doku.php?id=where\_to\_spend\_your\_devcoins,9,8,00:00:18,8,87.50%,88.89%,$0.00
/doku.php?id=which_digital_currency_should_you_invest_in_for_the_long_term,9,8,00:00:06,4,100.00%,44.44%,$0.00
/doku.php?id=why_i_write_and_days_of_future_past&do=edit&rev=1396701415,9,1,00:05:14,0,0.00%,0.00%,$0.00
/doku.php?id=why_i_write_and_days_of_future_past&do=edit&rev=1396705613,9,1,00:00:54,0,0.00%,0.00%,$0.00
/doku.php?id=why_is_radiation_so_dangerous,9,4,00:00:16,0,0.00%,0.00%,$0.00
/doku.php?id=why_the_lorax_writes,9,6,00:02:40,1,0.00%,11.11%,$0.00
/doku.php?id=wiki:user:caramelsunshine,9,3,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:daywatcher,9,6,00:00:08,1,0.00%,22.22%,$0.00
/doku.php?id=wiki:user:Dhouses,9,7,00:00:33,7,14.29%,22.22%,$0.00
/doku.php?id=wiki:user:Eeharris,9,8,00:01:24,6,33.33%,33.33%,$0.00
/doku.php?id=wiki:user:funkyphantom,9,4,00:02:57,1,100.00%,11.11%,$0.00
/doku.php?id=wiki:user:gaml2240&do=login,9,5,00:00:21,1,0.00%,11.11%,$0.00
/doku.php?id=wiki:user:hemingway,9,4,00:01:57,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:joespcandrepair,9,7,00:00:59,4,50.00%,33.33%,$0.00
/doku.php?id=wiki:user:koguma,9,3,00:00:13,0,0.00%,11.11%,$0.00
/doku.php?id=wiki:user:packed7,9,4,00:00:44,1,0.00%,11.11%,$0.00
/doku.php?id=wiki:user:pepegom,9,2,00:00:02,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:python,9,3,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:rich2014&do=revisions,9,7,00:00:08,0,0.00%,11.11%,$0.00
/doku.php?id=wiki:user:termhn,9,3,00:00:03,1,100.00%,11.11%,$0.00
/doku.php?id=wiki:user:worlddev,9,6,00:00:52,4,25.00%,11.11%,$0.00
/doku.php?id=wikihouse,9,5,00:00:27,2,50.00%,33.33%,$0.00
/doku.php?id=year_round_schooling,9,5,00:07:17,4,75.00%,55.56%,$0.00
/doku.php?do=search&id=&fulltext=Search,8,8,00:00:14,0,0.00%,25.00%,$0.00
/doku.php?do=search&id=melodiemuse&fulltext=Search,8,6,00:00:25,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=recipe&fulltext=Search,8,2,00:00:09,0,0.00%,12.50%,$0.00
/doku.php?id=1_and_only_forex_signals,8,6,00:00:10,1,0.00%,37.50%,$0.00
/doku.php?id=5_awesome_kettlebell_exercises_for_weight_loss&do=edit&rev=0,8,1,00:01:30,0,0.00%,0.00%,$0.00
/doku.php?id=5_free_twitter_analytics_tools:how_do_they_measure_up,8,8,00:00:13,6,100.00%,75.00%,$0.00
/doku.php?id=5reasonswhybuyingaps3nowisagoodidea,8,4,00:00:23,0,0.00%,0.00%,$0.00
/doku.php?id=9_tips_to_identify_fake_job_listings_on_craigslist,8,5,00:00:24,1,100.00%,25.00%,$0.00
/doku.php?id=a_tourist_s_guide_to_regional_australia_part_1,8,6,00:00:20,1,0.00%,12.50%,$0.00
/doku.php?id=aboltfromtheblue,8,2,00:00:21,0,0.00%,0.00%,$0.00
/doku.php?id=amanita_muscaria,8,4,00:02:03,1,100.00%,12.50%,$0.00
/doku.php?id=an_honest_look_at_discipleship,8,8,00:00:12,4,100.00%,75.00%,$0.00
/doku.php?id=archaeology_the_study_of_human_history,8,7,00:01:17,5,80.00%,50.00%,$0.00
/doku.php?id=asbestos_lethal_environment_hazard,8,6,00:00:12,0,0.00%,12.50%,$0.00
/doku.php?id=bad_dreams_and_nightmares,8,6,00:00:25,0,0.00%,12.50%,$0.00
/doku.php?id=basic_seo_for_article_writers,8,6,00:04:28,1,0.00%,0.00%,$0.00
/doku.php?id=benefits_of_home_and_backyard_garden_improvements,8,3,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?id=bikram_yoga_the_most_popular_yoga_these_days,8,6,00:00:28,2,100.00%,25.00%,$0.00
/doku.php?id=black_poison,8,2,00:02:05,0,0.00%,0.00%,$0.00
/doku.php?id=brewing_your_first_beer&do=edit&rev=0,8,1,00:04:16,0,0.00%,0.00%,$0.00
/doku.php?id=bud_and_daisy_a_love_story,8,3,00:00:20,1,100.00%,12.50%,$0.00
/doku.php?id=caitlyn_ad_carry_guide,8,7,00:00:47,5,60.00%,50.00%,$0.00
/doku.php?id=camping_gear_for_kids,8,3,00:00:14,1,100.00%,12.50%,$0.00
/doku.php?id=case_study_on_ischaemic_stroke,8,7,00:00:21,2,100.00%,37.50%,$0.00
/doku.php?id=category:art_history,8,6,00:00:11,0,0.00%,25.00%,$0.00
/doku.php?id=category:article_reviews,8,5,00:00:06,0,0.00%,25.00%,$0.00
/doku.php?id=category:energy,8,7,00:00:16,1,100.00%,25.00%,$0.00
/doku.php?id=category:football,8,6,00:00:07,0,0.00%,37.50%,$0.00
/doku.php?id=category:news,8,7,00:00:31,0,0.00%,50.00%,$0.00
/doku.php?id=category:people,8,7,00:00:21,0,0.00%,12.50%,$0.00
/doku.php?id=category:reference,8,6,00:00:13,0,0.00%,12.50%,$0.00
/doku.php?id=category:security,8,5,00:00:07,0,0.00%,25.00%,$0.00
/doku.php?id=ceiling-fan-project-interrupted&do=edit&rev=1395618330,8,2,00:05:30,0,0.00%,0.00%,$0.00
/doku.php?id=ceo_profile_jen-hsun_huang,8,4,00:00:29,0,0.00%,12.50%,$0.00
/doku.php?id=choosy_workfare_a_model_for_basic_income_and_labour_policy&do=backlink,8,4,00:00:17,0,0.00%,12.50%,$0.00
/doku.php?id=craftcoin,8,5,00:00:14,5,80.00%,62.50%,$0.00
/doku.php?id=creative_gift_wrapping_styles,8,3,00:01:22,0,0.00%,0.00%,$0.00
/doku.php?id=crypto-currency100,8,2,00:00:06,0,0.00%,0.00%,$0.00
/doku.php?id=daily_script_results,8,7,00:00:03,7,71.43%,75.00%,$0.00
/doku.php?id=dealing_with_dandruf,8,4,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?id=dealing_with_guilt,8,5,00:00:08,0,0.00%,25.00%,$0.00
/doku.php?id=dealing_with_guilt&do=edit&rev=0,8,1,00:00:19,0,0.00%,0.00%,$0.00
/doku.php?id=defining_pacifism_in_literary_history,8,8,00:00:00,8,100.00%,100.00%,$0.00
/doku.php?id=devtome_daily_updated_earnings,8,8,00:00:23,0,0.00%,12.50%,$0.00
/doku.php?id=devtome_improvement_plan&do=edit&rev=1394540226,8,1,00:03:42,0,0.00%,0.00%,$0.00
/doku.php?id=devtome_improvement_suggestions&do=edit&rev=1395052815,8,1,00:01:18,0,0.00%,0.00%,$0.00
/doku.php?id=devtome_voting_system_usage,8,7,00:01:03,0,0.00%,37.50%,$0.00
/doku.php?id=diabetes_and_pancreatic_cancer,8,4,00:00:45,0,0.00%,0.00%,$0.00
/doku.php?id=dvc_btc_exchange,8,8,00:00:20,6,66.67%,50.00%,$0.00
/doku.php?id=dvcticker,8,8,00:00:11,7,100.00%,87.50%,$0.00
/doku.php?id=eczema,8,8,00:00:48,6,100.00%,75.00%,$0.00
/doku.php?id=electrical_impedance&do=edit&rev=0,8,1,00:01:32,0,0.00%,0.00%,$0.00
/doku.php?id=environmental_impact_statement_-_coal_seam_gas_project_cunnumulla_australia,8,8,00:00:01,0,0.00%,50.00%,$0.00
/doku.php?id=evolution_in_the_martial_arts,8,7,00:08:41,2,100.00%,25.00%,$0.00
/doku.php?id=exercise_your_way_to_ideal_weight,8,3,00:00:45,0,0.00%,0.00%,$0.00
/doku.php?id=forex_trading,8,3,00:00:30,0,0.00%,12.50%,$0.00
/doku.php?id=general_financial_corp,8,7,00:02:31,2,50.00%,37.50%,$0.00
/doku.php?id=hahaha&do=draft&rev=0,8,5,00:00:04,0,0.00%,0.00%,$0.00
/doku.php?id=hashtags_on_the_top_social_networks,8,8,00:00:07,5,100.00%,75.00%,$0.00
/doku.php?id=hdd_and_ssd,8,4,00:00:14,1,100.00%,25.00%,$0.00
/doku.php?id=history_of_java,8,8,00:00:10,7,85.71%,75.00%,$0.00
/doku.php?id=how_sweet_tea_it_is,8,6,00:00:40,0,0.00%,25.00%,$0.00
/doku.php?id=how_to_clean_your_nes_games_and_72_pin_connector,8,4,00:05:02,3,66.67%,37.50%,$0.00
/doku.php?id=how_to_get_setup_earning_devcoins_by_writing&do=profile,8,4,00:00:20,0,0.00%,12.50%,$0.00
/doku.php?id=how_to_start_and_profit_from_a_blog&do=edit&rev=0,8,1,00:02:35,0,0.00%,0.00%,$0.00
/doku.php?id=instagram_marketing_strategy,8,7,00:00:30,6,83.33%,62.50%,$0.00
/doku.php?id=investment_plans_using_dollar_cost_averaging,8,8,00:00:00,8,100.00%,100.00%,$0.00
/doku.php?id=is_bitcoin_a_currency_-_a_look_at_what_this_means,8,7,00:00:02,0,0.00%,0.00%,$0.00
/doku.php?id=jesus_and_the_children,8,5,00:00:08,2,0.00%,0.00%,$0.00
/doku.php?id=kassadin_middle_guide&do=draft&rev=0,8,2,00:00:24,0,0.00%,25.00%,$0.00
/doku.php?id=let_jesus_in_your_heart,8,4,00:00:07,0,0.00%,12.50%,$0.00
/doku.php?id=letstalkbitcoin,8,4,00:00:26,0,0.00%,12.50%,$0.00
/doku.php?id=love_money_power,8,6,00:00:01,0,0.00%,25.00%,$0.00
/doku.php?id=making_money_with_devcoin&do=revisions,8,3,00:01:59,0,0.00%,0.00%,$0.00
/doku.php?id=michigan_s_up-skirt_case,8,1,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?id=miss_dad,8,6,00:00:28,0,0.00%,25.00%,$0.00
/doku.php?id=my_first_rig,8,4,00:00:10,0,0.00%,0.00%,$0.00
/doku.php?id=my_novel_the_public_sector_inspector_inspector_-_1st_7_chapters_of_1st_draft,8,3,00:01:04,0,0.00%,25.00%,$0.00
/doku.php?id=niche_ideas:2._vocational_programs,8,7,00:02:24,1,100.00%,25.00%,$0.00
/doku.php?id=niche_ideas:4._complaints,8,6,00:01:23,1,0.00%,12.50%,$0.00
/doku.php?id=norwegian_rorschach_history,8,7,00:00:05,1,100.00%,25.00%,$0.00
/doku.php?id=odds_of_winning_a_knockout_tournament,8,8,00:00:22,3,66.67%,50.00%,$0.00
/doku.php?id=opensimulator,8,8,00:00:12,7,100.00%,87.50%,$0.00
/doku.php?id=outdoor_camp_cooking_with_a_beanhole,8,4,00:01:00,0,0.00%,0.00%,$0.00
/doku.php?id=palo_santo,8,7,00:01:12,5,80.00%,75.00%,$0.00
/doku.php?id=partiarchy_formation_japan,8,6,00:01:48,4,75.00%,62.50%,$0.00
/doku.php?id=perfume:a_film_that_you_can_smell_it,8,7,00:01:51,5,80.00%,62.50%,$0.00
/doku.php?id=peter_and_judas,8,6,00:00:13,0,0.00%,50.00%,$0.00
/doku.php?id=pint_size_righteousness,8,7,00:02:13,0,0.00%,37.50%,$0.00
/doku.php?id=ponzify_devtome&do=edit&rev=1396373612,8,2,00:00:37,0,0.00%,12.50%,$0.00
/doku.php?id=ponzify_devtome&do=revisions,8,6,00:01:49,1,0.00%,0.00%,$0.00
/doku.php?id=promoting_your_business_online,8,4,00:00:14,0,0.00%,12.50%,$0.00
/doku.php?id=python,8,6,00:01:08,5,60.00%,50.00%,$0.00
/doku.php?id=radio_receivers,8,8,00:00:08,6,100.00%,75.00%,$0.00
/doku.php?id=rating_cryptoaddicto_33,8,7,00:00:29,0,0.00%,0.00%,$0.00
/doku.php?id=rating_cryptoaddicto_34,8,7,00:00:04,0,0.00%,12.50%,$0.00
/doku.php?id=rating_tenthirtyone_33,8,6,00:02:22,0,0.00%,12.50%,$0.00
/doku.php?id=rating_unthinkingbit_33,8,8,00:00:29,0,0.00%,0.00%,$0.00
/doku.php?id=renewable_energy_and_its_problems,8,6,00:03:39,0,0.00%,0.00%,$0.00
/doku.php?id=reno_court_of_inquiry_day4,8,8,00:00:12,0,0.00%,50.00%,$0.00
/doku.php?id=rift_-_which_faction_wins_more_war_fronts,8,2,00:00:16,0,0.00%,0.00%,$0.00
/doku.php?id=rise_and_fall_of_the_berlin_wall,8,8,00:00:00,7,100.00%,100.00%,$0.00
/doku.php?id=sauces,8,2,00:00:13,0,0.00%,12.50%,$0.00
/doku.php?id=school_safety_investigator_ex_cop_threatened_with_arrest_for_seeking_answers_to_sandy_hook_mysteries&do=edit&rev=1394888517,8,1,00:01:47,0,0.00%,12.50%,$0.00
/doku.php?id=sha256_altcoin_cloning_guide&do=login,8,2,00:00:21,0,0.00%,0.00%,$0.00
/doku.php?id=sha256_altcoin_cloning_guide&rev=1385767642,8,6,00:10:32,2,50.00%,50.00%,$0.00
/doku.php?id=signs_that_auroracoin_and_spaincoin_are_speculative_creations_with_speculative_intentions&do=revisions,8,4,00:00:18,1,0.00%,0.00%,$0.00
/doku.php?id=southern_food,8,6,00:00:23,1,100.00%,12.50%,$0.00
/doku.php?id=special_delivery,8,8,00:00:09,2,100.00%,50.00%,$0.00
/doku.php?id=spelunky_guide_-_multiplayer_adventure,8,8,00:00:00,8,100.00%,100.00%,$0.00
/doku.php?id=sputnik,8,6,00:00:03,4,100.00%,50.00%,$0.00
/doku.php?id=sunday_dinner_ideas_-_sunday_gravy,8,8,00:00:00,8,100.00%,100.00%,$0.00
/doku.php?id=surgeon_simulator_2013,8,6,00:00:14,6,83.33%,75.00%,$0.00
/doku.php?id=survivalism_and_me,8,7,00:00:17,0,0.00%,75.00%,$0.00
/doku.php?id=talk:do_not_plagiarize,8,1,00:04:08,0,0.00%,0.00%,$0.00
/doku.php?id=talk:wiki:user:dhouses,8,4,00:00:34,0,0.00%,25.00%,$0.00
/doku.php?id=thankyou_to_my_facebook_friends,8,3,00:01:27,0,0.00%,25.00%,$0.00
/doku.php?id=the_absence_of_war,8,7,00:24:35,7,85.71%,87.50%,$0.00
/doku.php?id=the_bartenders_guide,8,7,00:00:12,7,85.71%,87.50%,$0.00
/doku.php?id=the_blood_type_diet,8,4,00:00:26,0,0.00%,12.50%,$0.00
/doku.php?id=the_floating_population,8,8,00:00:00,8,100.00%,100.00%,$0.00
/doku.php?id=the_history_of_c_programming,8,5,00:00:08,3,66.67%,50.00%,$0.00
/doku.php?id=the_meadow_song,8,3,00:00:24,0,0.00%,25.00%,$0.00
/doku.php?id=the_police_officer,8,3,00:00:21,0,0.00%,12.50%,$0.00
/doku.php?id=today_i_ve_been_playing..._bit._trip_runner_wiiware&do=edit&rev=0,8,1,00:00:31,0,0.00%,0.00%,$0.00
/doku.php?id=today_i_ve_been_playing..._super_hexagon_steam,8,4,00:00:36,0,0.00%,12.50%,$0.00
/doku.php?id=transcendent_meditation_and_psychic_phenomena,8,7,00:00:12,4,100.00%,50.00%,$0.00
/doku.php?id=two_factor_big_time_freak_out,8,8,00:01:39,5,100.00%,62.50%,$0.00
/doku.php?id=variety_is_the_spice_of_life,8,5,00:00:11,0,0.00%,12.50%,$0.00
/doku.php?id=vlan_-_understanding_basic_cisco_switching_and_routing_it,8,6,00:04:40,4,75.00%,37.50%,$0.00
/doku.php?id=when_you_need_the_money_now,8,8,00:03:59,5,100.00%,62.50%,$0.00
/doku.php?id=why_work_from_home,8,2,00:00:26,0,0.00%,12.50%,$0.00
/doku.php?id=wiki:user:alex_b&do=edit&rev=1396468400,8,1,00:00:17,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:altos,8,5,00:00:21,1,0.00%,37.50%,$0.00
/doku.php?id=wiki:user:amirali00124,8,5,00:00:34,1,0.00%,37.50%,$0.00
/doku.php?id=wiki:user:Blackjet69,8,7,00:00:42,6,16.67%,12.50%,$0.00
/doku.php?id=wiki:user:eeharris&do=revisions,8,7,00:00:14,0,0.00%,25.00%,$0.00
/doku.php?id=wiki:user:hunterbunter,8,4,00:00:21,1,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:infoporter,8,3,00:00:21,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:josandler&do=login,8,4,00:03:35,0,0.00%,12.50%,$0.00
/doku.php?id=wiki:user:kishornayak&do=edit&rev=1396937060,8,1,00:02:42,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:mabtc,8,5,00:00:43,2,50.00%,25.00%,$0.00
/doku.php?id=wiki:user:manu.scrita,8,3,00:02:00,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:meowmeow8,8,7,00:00:20,2,50.00%,25.00%,$0.00
/doku.php?id=wiki:user:rhurley&do=login,8,2,00:00:13,0,0.00%,12.50%,$0.00
/doku.php?id=wiki:user:rich2014&do=edit&rev=1395965450,8,2,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?id=wiki:user:virtualworksmedia&do=revisions,8,8,00:00:22,0,0.00%,12.50%,$0.00
/doku.php?id=your_personality_its_strengths_and_weaknesses,8,2,00:01:09,0,0.00%,0.00%,$0.00
/doku.php?id=zeroblock_bitcoin_app,8,7,00:02:07,3,66.67%,62.50%,$0.00
/doku.php?do=search&id=cloning&fulltext=Search,7,4,00:00:05,0,0.00%,14.29%,$0.00
/doku.php?do=search&id=devtome&fulltext=Search,7,1,00:00:07,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=pywallet&fulltext=Search,7,7,00:00:21,0,0.00%,0.00%,$0.00
/doku.php?do=search&id=unthinkingbit&fulltext=Search,7,5,00:00:12,0,0.00%,0.00%,$0.00
/doku.php?id=10_ideas_to_have_the_best_year_in_your_business,7,7,00:00:46,0,0.00%,28.57%,$0.00
/doku.php?id=2_of_the_best_kettlebell_exercises_for_beginners,7,3,00:00:28,0,0.00%,0.00%,$0.00
/doku.php?id=3d_printing_an_overview,7,7,00:00:09,5,100.00%,85.71%,$0.00
/doku.php?id=7_marketing_concepts_they_forgot_to_teach_me_at_business_school,7,7,00:00:44,0,0.00%,14.29%,$0.00
/doku.php?id=a_complete_life_of_general_custer_part_2,7,7,00:00:00,6,100.00%,100.00%,$0.00
/doku.php?id=a_failure_to_integrate_barriers_to_quality_primary_education_for_rural_children_in_the_narayankhed_subdivision_of_the_medak_district_in_andhra_pradesh_india,7,5,00:01:41,1,100.00%,28.57%,$0.00
/doku.php?id=a_reminder_to_categorize_your_articles,7,6,00:02:40,1,0.00%,0.00%,$0.00
/doku.php?id=a_review_of_mcsweeneys_issue_32,7,6,00:12:08,5,100.00%,85.71%,$0.00
/doku.php?id=a_review_of_mcsweeneys_issue_45,7,7,00:00:00,7,100.00%,100.00%,$0.00
/doku.php?id=a_tourist_s_guide_to_regional_australia_-_part_4,7,7,00:01:11,0,0.00%,28.57%,$0.00
/doku.php?id=a_wedding_planning_software_can_really_help_you_save_money,7,6,00:00:37,1,100.00%,14.29%,$0.00
/doku.php?id=absentee_fathers,7,5,00:00:07,0,0.00%,28.57%,$0.00
/doku.php?id=affirmative_action_is_racist,7,7,00:01:14,0,0.00%,0.00%,$0.00
/doku.php?id=alchemy,7,7,00:00:18,5,100.00%,71.43%,$0.00
/doku.php?id=all_about_lasik_eye_surgery,7,6,00:00:26,1,100.00%,28.57%,$0.00
/doku.php?id=an_indifferent_god_part_1,7,4,00:00:44,0,0.00%,14.29%,$0.00
/doku.php?id=australian_government_home_insulation_plan,7,5,00:00:41,1,0.00%,14.29%,$0.00
/doku.php?id=automate_bitcoin_bot_trading_on_mtgox_btc-e_and_bitstamp_with_industry_grade_bitcoin_trading_platform_cryptotrader.org,7,7,00:00:00,6,100.00%,100.00%,$0.00
/doku.php?id=benefits_of_acupuncture,7,4,00:00:25,3,66.67%,42.86%,$0.00
/doku.php?id=beyond_the_bean-_the_many_uses_of_the_cacao_tree,7,1,00:00:09,0,0.00%,0.00%,$0.00
/doku.php?id=bitcoin,7,7,00:00:38,5,100.00%,71.43%,$0.00
/doku.php?id=bitcoin_provides_basic_income_without_government,7,6,00:02:59,4,75.00%,71.43%,$0.00
/doku.php?id=borneo,7,5,00:00:15,4,100.00%,57.14%,$0.00
/doku.php?id=brisbane_australia,7,7,00:00:03,3,100.00%,42.86%,$0.00
/doku.php?id=broad_vs._strict_interpretation_of_the_united_states_constitution,7,6,00:00:52,6,83.33%,85.71%,$0.00
/doku.php?id=can_you_gain_muscle_with_kettlebell_cardio_workouts,7,3,00:00:31,0,0.00%,0.00%,$0.00
/doku.php?id=canada_and_the_multicultural_state,7,6,00:00:06,3,100.00%,57.14%,$0.00
/doku.php?id=category:abortion,7,4,00:00:07,0,0.00%,14.29%,$0.00
/doku.php?id=category:architecture,7,6,00:00:22,0,0.00%,14.29%,$0.00
/doku.php?id=category:cars,7,4,00:00:35,0,0.00%,0.00%,$0.00
/doku.php?id=category:drugs,7,6,00:00:25,0,0.00%,14.29%,$0.00
/doku.php?id=category:home_security,7,5,00:00:15,0,0.00%,28.57%,$0.00
/doku.php?id=category:military,7,6,00:00:15,1,0.00%,14.29%,$0.00
/doku.php?id=category:mind_body_spirit,7,3,00:00:06,0,0.00%,14.29%,$0.00
/doku.php?id=category:platform_games,7,6,00:00:20,2,50.00%,14.29%,$0.00
/doku.php?id=category:reviews,7,6,00:00:09,0,0.00%,14.29%,$0.00
/doku.php?id=category:women,7,4,00:00:12,2,50.00%,28.57%,$0.00
/doku.php?id=ceiling_fan_project_interrupted&do=edit&rev=1395957621,7,1,00:03:27,0,0.00%,0.00%,$0.00
/doku.php?id=christchurch_new_zealand,7,5,00:00:14,1,100.00%,14.29%,$0.00
/doku.php?id=clean_up_those_plugged-up_heart_arteries,7,3,00:00:18,0,0.00%,0.00%,$0.00
/doku.php?id=climate_change_and_transport_systems&do=edit&rev=0,7,1,00:02:53,0,0.00%,0.00%,$0.00
/doku.php?id=coal_mining_in_australia,7,7,00:00:01,2,100.00%,42.86%,$0.00
/doku.php?id=computer_graphical_user_interface&do=edit&rev=0,7,1,00:00:31,0,0.00%,0.00%,$0.00
/doku.php?id=coping_with_chronic_pain,7,3,00:00:13,1,100.00%,14.29%,$0.00
/doku.php?id=creative_commons,7,7,00:00:20,1,100.00%,42.86%,$0.00
/doku.php?id=custers_last_battle_godfrey,7,7,00:00:24,0,0.00%,71.43%,$0.00
/doku.php?id=detox_diets_theyre_nonsense,7,3,00:00:09,0,0.00%,14.29%,$0.00
/doku.php?id=devcoin_android,7,7,00:01:55,3,66.67%,57.14%,$0.00
/doku.php?id=devcoin_open_web_wallet_unit_tests,7,3,00:00:27,0,0.00%,0.00%,$0.00
/doku.php?id=devcorp,7,6,00:00:14,1,0.00%,0.00%,$0.00
/doku.php?id=devtome_improvement_suggestions&do=edit&rev=0,7,1,00:02:06,0,0.00%,0.00%,$0.00
/doku.php?id=digital_anti-forensics,7,7,00:00:14,6,100.00%,85.71%,$0.00
/doku.php?id=digitalcoin,7,5,00:00:10,3,100.00%,42.86%,$0.00
/doku.php?id=don_t_fight_coughs_and_colds_with_antibiotics,7,4,00:00:17,0,0.00%,42.86%,$0.00
/doku.php?id=drop_shipping,7,7,00:01:51,2,100.00%,71.43%,$0.00
/doku.php?id=dust514_fiction&do=revisions,7,1,00:00:15,0,0.00%,0.00%,$0.00
/doku.php?id=e-currency,7,6,00:00:05,2,50.00%,57.14%,$0.00
/doku.php?id=essiac_tea,7,6,00:06:08,6,83.33%,85.71%,$0.00
/doku.php?id=exoplanet_discovery_-_an_overview,7,7,00:00:11,5,100.00%,85.71%,$0.00
/doku.php?id=fantasy_baseball_project_-_draft_day,7,5,00:00:15,1,100.00%,42.86%,$0.00
/doku.php?id=fdgdfgd&do=edit&rev=0,7,2,00:03:22,1,0.00%,0.00%,$0.00
/doku.php?id=fedoracoin_tips,7,6,00:00:12,5,80.00%,57.14%,$0.00
/doku.php?id=file:mysql.png,7,6,00:00:06,1,0.00%,0.00%,$0.00
/doku.php?id=final_fantasy_xiv_-_item_level,7,7,00:01:05,4,100.00%,85.71%,$0.00
/doku.php?id=flaws_in_the_society_of_the_crucible,7,7,00:00:00,7,100.00%,100.00%,$0.00
/doku.php?id=freicoin,7,7,00:10:57,6,66.67%,57.14%,$0.00
/doku.php?id=germanic_paganism,7,5,00:00:51,2,100.00%,28.57%,$0.00
/doku.php?id=ghfhfgh,7,2,00:09:24,0,0.00%,28.57%,$0.00
/doku.php?id=gridcoin,7,5,00:00:36,0,0.00%,14.29%,$0.00
/doku.php?id=heat_your_house_for_free&do=edit&rev=0,7,1,00:01:17,0,0.00%,0.00%,$0.00
/doku.php?id=helping_children_handle_stress,7,4,00:00:24,0,0.00%,0.00%,$0.00
/doku.php?id=hinduism,7,7,00:00:00,7,100.00%,100.00%,$0.00
/doku.php?id=historical_cross-comparison_of_the_navajo_and_hopi,7,5,00:00:09,5,80.00%,71.43%,$0.00
/doku.php?id=historical_tour_of_turkey_part_1&do=edit&rev=0,7,1,00:04:11,0,0.00%,0.00%,$0.00
/doku.php?id=history_of_the_healthy_food_pyramid&do=draft&rev=1396659790,7,1,00:01:23,0,0.00%,0.00%,$0.00
/doku.php?id=home_automation_chapter_2&do=edit&rev=0,7,1,00:00:52,0,0.00%,0.00%,$0.00
/doku.php?id=hoplology-_the_science_behind_how_and_why_we_fight&do=edit&rev=0,7,1,00:01:49,0,0.00%,0.00%,$0.00
/doku.php?id=hospital_visit,7,5,00:03:17,0,0.00%,0.00%,$0.00
/doku.php?id=how_dieting_affects_our_health,7,7,00:00:26,0,0.00%,0.00%,$0.00
/doku.php?id=how_to_be_a_popular_writer_on_devtome,7,7,00:01:30,1,0.00%,14.29%,$0.00
/doku.php?id=how_to_be_a_prolific_writer&do=edit&rev=0,7,1,00:01:32,0,0.00%,0.00%,$0.00
/doku.php?id=how_to_be_succesful_as_a_small_blogger,7,4,00:00:09,1,100.00%,42.86%,$0.00
